2025-09-18 15:15:00.4564 | DEBUG | Registered model binder providers, in the following order: Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BinderTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ServicesModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BodyModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.HeaderModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FloatingPointTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.EnumTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DateTimeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.TryParseModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CancellationTokenModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ByteArrayModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormFileModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormCollectionModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.KeyValuePairModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DictionaryModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ArrayModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CollectionModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ComplexObjectModelBinderProvider 
2025-09-18 15:18:56.0998 | DEBUG | Registered model binder providers, in the following order: Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BinderTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ServicesModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BodyModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.HeaderModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FloatingPointTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.EnumTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DateTimeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.TryParseModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CancellationTokenModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ByteArrayModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormFileModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormCollectionModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.KeyValuePairModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DictionaryModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ArrayModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CollectionModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ComplexObjectModelBinderProvider 
2025-09-18 15:18:56.1963 | DEBUG | Hosting starting 
2025-09-18 15:18:56.2086 | DEBUG | Reading data from file 'C:\Users\User\AppData\Local\ASP.NET\DataProtection-Keys\key-cb61fb62-f4ef-41cd-9d69-58589f90bbdb.xml'. 
2025-09-18 15:18:56.2281 | DEBUG | Found key {cb61fb62-f4ef-41cd-9d69-58589f90bbdb}. 
2025-09-18 15:18:56.2450 | DEBUG | Considering key {cb61fb62-f4ef-41cd-9d69-58589f90bbdb} with expiration date 2025-12-16 08:29:21Z as default key. 
2025-09-18 15:18:56.2450 | DEBUG | Forwarded activator type request from Microsoft.AspNetCore.DataProtection.XmlEncryption.DpapiXmlDecryptor, Microsoft.AspNetCore.DataProtection, Version=9.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60 to Microsoft.AspNetCore.DataProtection.XmlEncryption.DpapiXmlDecryptor, Microsoft.AspNetCore.DataProtection, Culture=neutral, PublicKeyToken=adb9793829ddae60 
2025-09-18 15:18:56.2450 | DEBUG | Decrypting secret element using Windows DPAPI. 
2025-09-18 15:18:56.2450 | DEBUG | Forwarded activator type request from Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.AuthenticatedEncryptorDescriptorDeserializer, Microsoft.AspNetCore.DataProtection, Version=9.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60 to Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.AuthenticatedEncryptorDescriptorDeserializer, Microsoft.AspNetCore.DataProtection, Culture=neutral, PublicKeyToken=adb9793829ddae60 
2025-09-18 15:18:56.2518 | DEBUG | Opening CNG algorithm 'AES' from provider '(null)' with chaining mode CBC. 
2025-09-18 15:18:56.2518 | DEBUG | Opening CNG algorithm 'SHA256' from provider '(null)' with HMAC. 
2025-09-18 15:18:56.2518 | DEBUG | Using key {cb61fb62-f4ef-41cd-9d69-58589f90bbdb} as the default key. 
2025-09-18 15:18:56.2518 | DEBUG | Key ring with default key {cb61fb62-f4ef-41cd-9d69-58589f90bbdb} was loaded during application startup. 
2025-09-18 15:18:56.2518 | DEBUG | Middleware loaded 
2025-09-18 15:18:56.2518 | DEBUG | Middleware loaded. Script /_framework/aspnetcore-browser-refresh.js (16501 B). 
2025-09-18 15:18:56.2518 | DEBUG | Middleware loaded. Script /_framework/blazor-hotreload.js (799 B). 
2025-09-18 15:18:56.2971 | DEBUG | Middleware configuration started with options: {AllowedHosts = *, AllowEmptyHosts = True, IncludeFailureMessage = True} 
2025-09-18 15:18:56.2971 | DEBUG | Wildcard detected, all requests with hosts will be allowed. 
2025-09-18 15:18:56.2971 | DEBUG | Middleware loaded: DOTNET_MODIFIABLE_ASSEMBLIES=debug, __ASPNETCORE_BROWSER_TOOLS=true 
2025-09-18 15:18:56.3458 | DEBUG | Loaded hosting startup assembly ToDo.API 
2025-09-18 15:18:56.3458 | DEBUG | Loaded hosting startup assembly Microsoft.WebTools.ApiEndpointDiscovery 
2025-09-18 15:18:56.3458 | DEBUG | Loaded hosting startup assembly Microsoft.AspNetCore.Watch.BrowserRefresh 
2025-09-18 15:18:56.3458 | DEBUG | Loaded hosting startup assembly Microsoft.WebTools.BrowserLink.Net 
2025-09-18 15:18:56.3458 | DEBUG | Executing API description provider 'EndpointMetadataApiDescriptionProvider' from assembly Microsoft.AspNetCore.Mvc.ApiExplorer v9.0.0.0. 
2025-09-18 15:18:56.3458 | DEBUG | Executing API description provider 'DefaultApiDescriptionProvider' from assembly Microsoft.AspNetCore.Mvc.ApiExplorer v9.0.0.0. 
2025-09-18 15:18:56.3888 | DEBUG | Hosting started 
2025-09-18 15:19:00.2735 | DEBUG | Connection id "0HNFMLM67A2KS" received FIN. 
2025-09-18 15:19:00.2735 | DEBUG | Connection id "0HNFMLM67A2KS" accepted. 
2025-09-18 15:19:00.2735 | DEBUG | Connection id "0HNFMLM67A2KS" started. 
2025-09-18 15:19:00.2813 | DEBUG | Connection id "0HNFMLM67A2KT" accepted. 
2025-09-18 15:19:00.2813 | DEBUG | Connection id "0HNFMLM67A2KT" started. 
2025-09-18 15:19:00.2813 | DEBUG | Failed to authenticate HTTPS connection. System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   at System.Net.Security.SslStream.ForceAuthenticationAsync[TIOAdapter](Boolean receiveFirst, Byte[] reAuthenticationData, CancellationToken cancellationToken)
   at Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware.OnConnectionAsync(ConnectionContext context)
2025-09-18 15:19:00.2972 | DEBUG | Connection id "0HNFMLM67A2KS" stopped. 
2025-09-18 15:19:00.2972 | DEBUG | Connection id "0HNFMLM67A2KS" sending FIN because: "The Socket transport's send loop completed gracefully." 
2025-09-18 15:19:00.3264 | DEBUG | Connection 0HNFMLM67A2KT established using the following protocol: Tls13 
2025-09-18 15:19:00.3868 | DEBUG | 1 candidate(s) found for the request path '/api/user/register' 
2025-09-18 15:19:00.3868 | DEBUG | Endpoint 'ToDo.API.Controllers.UserController.Register (ToDo.API)' with route pattern 'api/User/register' is valid for the request path '/api/user/register' 
2025-09-18 15:19:00.3868 | DEBUG | Request matched endpoint 'ToDo.API.Controllers.UserController.Register (ToDo.API)' 
2025-09-18 15:19:00.3908 | DEBUG | Connection id "0HNFMLM67A2KT", Request id "0HNFMLM67A2KT:00000001": started reading request body. 
2025-09-18 15:19:00.3908 | DEBUG | Connection id "0HNFMLM67A2KT", Request id "0HNFMLM67A2KT:00000001": done reading request body. 
2025-09-18 15:19:00.4740 | DEBUG | Connection id "0HNFMLM67A2KT" completed keep alive response. 
2025-09-18 15:20:15.6971 | DEBUG | Registered model binder providers, in the following order: Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BinderTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ServicesModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BodyModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.HeaderModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FloatingPointTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.EnumTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DateTimeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.TryParseModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CancellationTokenModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ByteArrayModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormFileModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormCollectionModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.KeyValuePairModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DictionaryModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ArrayModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CollectionModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ComplexObjectModelBinderProvider 
2025-09-18 15:20:15.7965 | DEBUG | Hosting starting 
2025-09-18 15:20:15.8121 | DEBUG | Reading data from file 'C:\Users\User\AppData\Local\ASP.NET\DataProtection-Keys\key-cb61fb62-f4ef-41cd-9d69-58589f90bbdb.xml'. 
2025-09-18 15:20:15.8280 | DEBUG | Found key {cb61fb62-f4ef-41cd-9d69-58589f90bbdb}. 
2025-09-18 15:20:15.8280 | DEBUG | Considering key {cb61fb62-f4ef-41cd-9d69-58589f90bbdb} with expiration date 2025-12-16 08:29:21Z as default key. 
2025-09-18 15:20:15.8280 | DEBUG | Forwarded activator type request from Microsoft.AspNetCore.DataProtection.XmlEncryption.DpapiXmlDecryptor, Microsoft.AspNetCore.DataProtection, Version=9.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60 to Microsoft.AspNetCore.DataProtection.XmlEncryption.DpapiXmlDecryptor, Microsoft.AspNetCore.DataProtection, Culture=neutral, PublicKeyToken=adb9793829ddae60 
2025-09-18 15:20:15.8280 | DEBUG | Decrypting secret element using Windows DPAPI. 
2025-09-18 15:20:15.8433 | DEBUG | Forwarded activator type request from Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.AuthenticatedEncryptorDescriptorDeserializer, Microsoft.AspNetCore.DataProtection, Version=9.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60 to Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.AuthenticatedEncryptorDescriptorDeserializer, Microsoft.AspNetCore.DataProtection, Culture=neutral, PublicKeyToken=adb9793829ddae60 
2025-09-18 15:20:15.8433 | DEBUG | Opening CNG algorithm 'AES' from provider '(null)' with chaining mode CBC. 
2025-09-18 15:20:15.8433 | DEBUG | Opening CNG algorithm 'SHA256' from provider '(null)' with HMAC. 
2025-09-18 15:20:15.8433 | DEBUG | Using key {cb61fb62-f4ef-41cd-9d69-58589f90bbdb} as the default key. 
2025-09-18 15:20:15.8433 | DEBUG | Key ring with default key {cb61fb62-f4ef-41cd-9d69-58589f90bbdb} was loaded during application startup. 
2025-09-18 15:20:15.8433 | DEBUG | Middleware loaded 
2025-09-18 15:20:15.8433 | DEBUG | Middleware loaded. Script /_framework/aspnetcore-browser-refresh.js (16501 B). 
2025-09-18 15:20:15.8433 | DEBUG | Middleware loaded. Script /_framework/blazor-hotreload.js (799 B). 
2025-09-18 15:20:15.8990 | DEBUG | Middleware configuration started with options: {AllowedHosts = *, AllowEmptyHosts = True, IncludeFailureMessage = True} 
2025-09-18 15:20:15.8990 | DEBUG | Wildcard detected, all requests with hosts will be allowed. 
2025-09-18 15:20:15.8990 | DEBUG | Middleware loaded: DOTNET_MODIFIABLE_ASSEMBLIES=debug, __ASPNETCORE_BROWSER_TOOLS=true 
2025-09-18 15:20:15.9762 | DEBUG | Loaded hosting startup assembly ToDo.API 
2025-09-18 15:20:15.9762 | DEBUG | Loaded hosting startup assembly Microsoft.WebTools.ApiEndpointDiscovery 
2025-09-18 15:20:15.9762 | DEBUG | Loaded hosting startup assembly Microsoft.AspNetCore.Watch.BrowserRefresh 
2025-09-18 15:20:15.9762 | DEBUG | Loaded hosting startup assembly Microsoft.WebTools.BrowserLink.Net 
2025-09-18 15:20:15.9762 | DEBUG | Executing API description provider 'EndpointMetadataApiDescriptionProvider' from assembly Microsoft.AspNetCore.Mvc.ApiExplorer v9.0.0.0. 
2025-09-18 15:20:15.9762 | DEBUG | Executing API description provider 'DefaultApiDescriptionProvider' from assembly Microsoft.AspNetCore.Mvc.ApiExplorer v9.0.0.0. 
2025-09-18 15:20:16.0354 | DEBUG | Hosting started 
2025-09-18 15:20:19.7811 | DEBUG | Connection id "0HNFMLMTTHO59" received FIN. 
2025-09-18 15:20:19.7811 | DEBUG | Connection id "0HNFMLMTTHO59" accepted. 
2025-09-18 15:20:19.7811 | DEBUG | Connection id "0HNFMLMTTHO59" started. 
2025-09-18 15:20:19.7811 | DEBUG | Connection id "0HNFMLMTTHO5A" accepted. 
2025-09-18 15:20:19.7811 | DEBUG | Connection id "0HNFMLMTTHO5A" started. 
2025-09-18 15:20:19.8097 | DEBUG | Failed to authenticate HTTPS connection. System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   at System.Net.Security.SslStream.ForceAuthenticationAsync[TIOAdapter](Boolean receiveFirst, Byte[] reAuthenticationData, CancellationToken cancellationToken)
   at Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware.OnConnectionAsync(ConnectionContext context)
2025-09-18 15:20:19.8187 | DEBUG | Connection id "0HNFMLMTTHO59" stopped. 
2025-09-18 15:20:19.8187 | DEBUG | Connection id "0HNFMLMTTHO59" sending FIN because: "The Socket transport's send loop completed gracefully." 
2025-09-18 15:20:19.8476 | DEBUG | Connection 0HNFMLMTTHO5A established using the following protocol: Tls13 
2025-09-18 15:20:19.9107 | DEBUG | 1 candidate(s) found for the request path '/api/user/register' 
2025-09-18 15:20:19.9107 | DEBUG | Endpoint 'ToDo.API.Controllers.UserController.Register (ToDo.API)' with route pattern 'api/User/register' is valid for the request path '/api/user/register' 
2025-09-18 15:20:19.9107 | DEBUG | Request matched endpoint 'ToDo.API.Controllers.UserController.Register (ToDo.API)' 
2025-09-18 15:20:19.9107 | DEBUG | Connection id "0HNFMLMTTHO5A", Request id "0HNFMLMTTHO5A:00000001": started reading request body. 
2025-09-18 15:20:19.9215 | DEBUG | Connection id "0HNFMLMTTHO5A", Request id "0HNFMLMTTHO5A:00000001": done reading request body. 
2025-09-18 15:20:19.9643 | DEBUG | AuthenticationScheme: Bearer was not authenticated. 
2025-09-18 15:20:20.0022 | DEBUG | Execution plan of authorization filters (in the following order): None 
2025-09-18 15:20:20.0022 | DEBUG | Execution plan of resource filters (in the following order): None 
2025-09-18 15:20:20.0022 | DEBUG | Execution plan of action filters (in the following order): Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter (Order: -3000), Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter (Order: -2000) 
2025-09-18 15:20:20.0022 | DEBUG | Execution plan of exception filters (in the following order): None 
2025-09-18 15:20:20.0022 | DEBUG | Execution plan of result filters (in the following order): Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter (Order: -2000) 
2025-09-18 15:20:20.0022 | DEBUG | Executing controller factory for controller ToDo.API.Controllers.UserController (ToDo.API) 
2025-09-18 15:20:20.1605 | DEBUG | An 'IServiceProvider' was created for internal use by Entity Framework. 
2025-09-18 15:20:20.6414 | DEBUG | The index {'UserId'} was not created on entity type 'UserRole' as the properties are already covered by the index {'UserId', 'RoleId'}. 
2025-09-18 15:20:20.8872 | DEBUG | Entity Framework Core 9.0.8 initialized 'AppDbContext' using provider 'Microsoft.EntityFrameworkCore.SqlServer:9.0.8' with options: MigrationsAssembly=ToDo.Data EngineType=SqlServer  
2025-09-18 15:20:20.8895 | DEBUG | Executed controller factory for controller ToDo.API.Controllers.UserController (ToDo.API) 
2025-09-18 15:20:20.8895 | DEBUG | Attempting to bind parameter 'dto' of type 'ToDo.API.Dtos.UserDtos.CreateUserRequestDto' ... 
2025-09-18 15:20:20.8895 | DEBUG | Attempting to bind parameter 'dto' of type 'ToDo.API.Dtos.UserDtos.CreateUserRequestDto' using the name '' in request data ... 
2025-09-18 15:20:20.8895 | DEBUG | Selected input formatter 'Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonInputFormatter' for content type 'application/json'. 
2025-09-18 15:20:20.9119 | DEBUG | JSON input formatter succeeded, deserializing to type 'ToDo.API.Dtos.UserDtos.CreateUserRequestDto' 
2025-09-18 15:20:20.9119 | DEBUG | Done attempting to bind parameter 'dto' of type 'ToDo.API.Dtos.UserDtos.CreateUserRequestDto'. 
2025-09-18 15:20:20.9119 | DEBUG | Done attempting to bind parameter 'dto' of type 'ToDo.API.Dtos.UserDtos.CreateUserRequestDto'. 
2025-09-18 15:20:20.9119 | DEBUG | Attempting to validate the bound parameter 'dto' of type 'ToDo.API.Dtos.UserDtos.CreateUserRequestDto' ... 
2025-09-18 15:20:20.9119 | DEBUG | Done attempting to validate the bound parameter 'dto' of type 'ToDo.API.Dtos.UserDtos.CreateUserRequestDto'. 
2025-09-18 15:20:21.0200 | DEBUG | Compiling query expression: 
'DbSet<User>()
    .Any(u => u.Email == __dto_Email_0 && !(u.IsDeleted))' 
2025-09-18 15:20:21.3036 | DEBUG | Generated query execution expression: 
'queryContext => ShapedQueryCompilingExpressionVisitor.SingleAsync<bool>(
    asyncEnumerable: SingleQueryingEnumerable.Create<bool>(
        relationalQueryContext: (RelationalQueryContext)queryContext, 
        relationalCommandResolver: parameters => [LIFTABLE Constant: RelationalCommandCache.QueryExpression(
            Projection Mapping:
                EmptyProjectionMember -> 0
            SELECT EXISTS (
                SELECT 1
                FROM Users AS u
                WHERE (u.Email == @__dto_Email_0) && Not(u.IsDeleted))) | Resolver: c => new RelationalCommandCache(
            c.Dependencies.MemoryCache, 
            c.RelationalDependencies.QuerySqlGeneratorFactory, 
            c.RelationalDependencies.RelationalParameterBasedSqlProcessorFactory, 
            Projection Mapping:
                EmptyProjectionMember -> 0
            SELECT EXISTS (
                SELECT 1
                FROM Users AS u
                WHERE (u.Email == @__dto_Email_0) && Not(u.IsDeleted)), 
            False, 
            new HashSet<string>(
                new string[]{ }, 
                StringComparer.Ordinal
            )
        )].GetRelationalCommandTemplate(parameters), 
        readerColumns: [LIFTABLE Constant: ReaderColumn[] { ReaderColumn<bool> } | Resolver: namelessParameter{0} => new ReaderColumn[]{ new ReaderColumn<bool>(
            True, 
            null, 
            default(IPropertyBase), 
            (dataReader, indexMap) => dataReader.GetBoolean(0)
